point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,mean_ET_apr_sep_mm_1990_2020
4663,ETH,ET08009,9872604,4262123,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.791666666,1722.902165,534.0360063548387
4664,ETH,ET08009,9872605,4262124,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.791666666,1584.315478,555.5222305806452
4665,ETH,ET08009,9872606,4262125,37.125,Ethiopia,Oromia,Jimma,37.125,7.791666666,1428.501499,542.4934470000001
4666,ETH,ET08009,9872607,4262126,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.791666666,1288.494486,523.2906659677419
4667,ETH,ET08009,9872608,4262127,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.791666666,1407.688636,523.2906659677419
4668,ETH,ET08009,9872609,4262128,37.375,Ethiopia,Oromia,Jimma,37.375,7.791666666,1421.790326,503.98864422580647
4669,ETH,ET09021,9872610,4262129,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.791666666,1418.108384,465.59902145161294
4670,ETH,ET09021,9872611,4262130,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.791666666,1305.257767,491.3358315161291
4671,ETH,ET09011,9872612,4262131,37.625,Ethiopia,SNNP,Hadiya,37.625,7.791666666,1127.943533,519.8143816451613
4672,ETH,ET09011,9872613,4262132,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.791666666,969.4956553,453.2017503870968
4673,ETH,ET09011,9872614,4262133,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.791666666,904.9701118,453.2017503870968
4674,ETH,ET09010,9872615,4262134,37.875,Ethiopia,SNNP,Guraghe,37.875,7.791666666,1089.672658,400.40168612903227
4675,ETH,ET09011,9872616,4262135,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.791666666,1278.104408,386.54973264516127
4676,ETH,ET09011,9872617,4262136,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.791666666,1285.787772,409.8551993548387
4677,ETH,ET09018,9872618,4262137,38.125,Ethiopia,SNNP,Siltie,38.125,7.791666666,1246.223855,393.02945203225806
4678,ETH,ET09018,9872619,4262138,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.791666666,1122.551482,395.6875676774194
4679,ETH,ET09018,9872620,4262139,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.791666666,1085.452117,395.6875676774194
4680,ETH,ET09018,9872621,4262140,38.375,Ethiopia,SNNP,Siltie,38.375,7.791666666,953.158949,389.2850307419355
4681,ETH,ET09018,9872622,4262141,38.45833333,Ethiopia,SNNP,Siltie,38.45833333,7.791666666,885.4638861,419.2538935806452
4682,ETH,ET08005,9872623,4262142,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.791666666,797.8325786,485.3436520645161
4683,ETH,ET08005,9872624,4262143,38.625,Ethiopia,Oromia,East Shewa,38.625,7.791666666,784.2955495,522.7678466774194
4684,ETH,ET08005,9872625,4262144,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.791666666,788.5963692,502.8994697419355
4685,ETH,ET08001,9872626,4262145,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.791666666,860.7894861,502.8994697419355
4686,ETH,ET08001,9872627,4262146,38.875,Ethiopia,Oromia,Arsi,38.875,7.791666666,855.1678984,502.1467050322581
4687,ETH,ET08001,9872628,4262147,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.791666666,929.4832836,460.9884774193548
4688,ETH,ET08001,9872629,4262148,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.791666666,1060.46021,423.16803474193546
4689,ETH,ET08001,9872630,4262149,39.125,Ethiopia,Oromia,Arsi,39.125,7.791666666,1087.609896,405.29398187096774
4690,ETH,ET08001,9872631,4262150,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.791666666,1069.496497,404.71206961290324
4691,ETH,ET08001,9872632,4262151,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.791666666,1047.800072,404.71206961290324
4692,ETH,ET08001,9872633,4262152,39.375,Ethiopia,Oromia,Arsi,39.375,7.791666666,1164.981991,336.20673667741937
4693,ETH,ET08001,9872634,4262153,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.791666666,1165.873677,370.2326354516129
4694,ETH,ET08001,9872635,4262154,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.791666666,1091.925775,458.71013319354836
4695,ETH,ET08001,9872636,4262155,39.625,Ethiopia,Oromia,Arsi,39.625,7.791666666,1008.138118,470.27483029032254
4696,ETH,ET08001,9872637,4262156,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.791666666,1016.652973,420.28868506451613
4697,ETH,ET08001,9872638,4262157,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.791666666,1012.368291,420.28868506451613
4698,ETH,ET08001,9872639,4262158,39.875,Ethiopia,Oromia,Arsi,39.875,7.791666666,1070.695836,421.3837206774193
4699,ETH,ET08001,9872640,4262159,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.791666666,1105.227648,436.0437519032258
4700,ETH,ET08001,9872641,4262160,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.791666666,1115.179693,438.76768880645164
4701,ETH,ET08001,9872642,4262161,40.125,Ethiopia,Oromia,Arsi,40.125,7.791666666,1090.266536,430.9203729677419
4702,ETH,ET08001,9872643,4262162,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.791666666,911.4441586,439.70200958064515
4703,ETH,ET08002,9872652,4262171,40.95833333,Ethiopia,Oromia,Bale,40.95833333,7.791666666,790.1948576,389.40574387096774
4704,ETH,ET08002,9872653,4262172,41.04166667,Ethiopia,Oromia,Bale,41.04166667,7.791666666,761.8338932,395.9810867419355
4705,ETH,ET06002,9882565,4266404,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.708333333,950.679178,486.71596541935486
4706,ETH,ET06002,9882568,4266407,33.95833333,Ethiopia,Gambella,Zone 2,33.95833333,7.708333333,1004.640039,471.96396416129033
4707,ETH,ET06002,9882569,4266408,34.04166667,Ethiopia,Gambella,Zone 2,34.04166667,7.708333333,1009.48741,467.43152683870966
4708,ETH,ET06002,9882570,4266409,34.125,Ethiopia,Gambella,Zone 2,34.125,7.708333333,1045.980801,478.90015009677415
4709,ETH,ET06002,9882573,4266412,34.375,Ethiopia,Gambella,Zone 2,34.375,7.708333333,1183.015163,526.3513717741936
4710,ETH,ET08008,9882583,4266422,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.708333333,1999.752967,712.6554103548386
4711,ETH,ET09016,9882585,4266424,35.375,Ethiopia,SNNP,Shaka,35.375,7.708333333,2112.376145,635.5125023870968
4712,ETH,ET09016,9882586,4266425,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.708333333,2064.562245,584.079779967742
4713,ETH,ET09016,9882587,4266426,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.708333333,1870.224703,697.3075977741936
4714,ETH,ET09012,9882588,4266427,35.625,Ethiopia,SNNP,Kaffa,35.625,7.708333333,1858.539329,712.065388483871
4715,ETH,ET09012,9882589,4266428,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.708333333,1834.701215,643.8010303225807
4716,ETH,ET09012,9882590,4266429,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.708333333,1871.634556,643.8010303225807
4717,ETH,ET09012,9882591,4266430,35.875,Ethiopia,SNNP,Kaffa,35.875,7.708333333,1911.45966,573.0369178387097
4718,ETH,ET09012,9882592,4266431,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.708333333,1911.565852,569.741166967742
4719,ETH,ET08009,9882593,4266432,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.708333333,1880.723379,554.2401854516129
4720,ETH,ET08009,9882594,4266433,36.125,Ethiopia,Oromia,Jimma,36.125,7.708333333,1873.254064,520.4663679677419
4721,ETH,ET08009,9882595,4266434,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.708333333,1740.55451,655.3136663870968
4722,ETH,ET08009,9882596,4266435,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.708333333,1713.449657,655.3136663870968
4723,ETH,ET08009,9882597,4266436,36.375,Ethiopia,Oromia,Jimma,36.375,7.708333333,1762.884313,631.4595966129032
4724,ETH,ET08009,9882598,4266437,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.708333333,1763.096486,629.7503368387096
4725,ETH,ET08009,9882599,4266438,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.708333333,1777.288054,601.5451225483871
4726,ETH,ET08009,9882600,4266439,36.625,Ethiopia,Oromia,Jimma,36.625,7.708333333,1804.78573,582.3384582580645
4727,ETH,ET08009,9882601,4266440,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.708333333,1740.848347,561.5867067419355
4728,ETH,ET08009,9882602,4266441,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.708333333,1624.445866,561.5867067419355
4729,ETH,ET08009,9882603,4266442,36.875,Ethiopia,Oromia,Jimma,36.875,7.708333333,1681.12552,541.7792165806452
4730,ETH,ET08009,9882604,4266443,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.708333333,1633.194942,534.0360063548387
4731,ETH,ET08009,9882605,4266444,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.708333333,1513.881632,555.5222305806452
4732,ETH,ET08009,9882606,4266445,37.125,Ethiopia,Oromia,Jimma,37.125,7.708333333,1340.641342,542.4934470000001
4733,ETH,ET08009,9882607,4266446,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.708333333,1234.886937,523.2906659677419
4734,ETH,ET08009,9882608,4266447,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.708333333,1477.289494,523.2906659677419
4735,ETH,ET08009,9882609,4266448,37.375,Ethiopia,Oromia,Jimma,37.375,7.708333333,1455.759257,503.98864422580647
4736,ETH,ET09021,9882610,4266449,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.708333333,1371.906697,465.59902145161294
4737,ETH,ET09021,9882611,4266450,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.708333333,1270.276093,491.3358315161291
4738,ETH,ET09011,9882612,4266451,37.625,Ethiopia,SNNP,Hadiya,37.625,7.708333333,1159.783186,519.8143816451613
4739,ETH,ET09011,9882613,4266452,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.708333333,1090.417167,453.2017503870968
4740,ETH,ET09011,9882614,4266453,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.708333333,1071.540834,453.2017503870968
4741,ETH,ET09011,9882615,4266454,37.875,Ethiopia,SNNP,Hadiya,37.875,7.708333333,1174.800309,400.40168612903227
4742,ETH,ET09011,9882616,4266455,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.708333333,1245.149723,386.54973264516127
4743,ETH,ET09011,9882617,4266456,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.708333333,1260.755303,409.8551993548387
4744,ETH,ET09018,9882618,4266457,38.125,Ethiopia,SNNP,Siltie,38.125,7.708333333,1220.250928,393.02945203225806
4745,ETH,ET09018,9882619,4266458,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.708333333,1088.267107,395.6875676774194
4746,ETH,ET09018,9882620,4266459,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.708333333,1033.801989,395.6875676774194
4747,ETH,ET09018,9882621,4266460,38.375,Ethiopia,SNNP,Siltie,38.375,7.708333333,916.4364478,389.2850307419355
4748,ETH,ET08005,9882622,4266461,38.45833333,Ethiopia,Oromia,East Shewa,38.45833333,7.708333333,850.7729778,419.2538935806452
4749,ETH,ET08005,9882623,4266462,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.708333333,789.8275693,485.3436520645161
4750,ETH,ET08005,9882624,4266463,38.625,Ethiopia,Oromia,East Shewa,38.625,7.708333333,784.5729266,522.7678466774194
4751,ETH,ET08005,9882625,4266464,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.708333333,779.240009,502.8994697419355
4752,ETH,ET08001,9882626,4266465,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.708333333,858.4235276,502.8994697419355
4753,ETH,ET08001,9882627,4266466,38.875,Ethiopia,Oromia,Arsi,38.875,7.708333333,922.7394935,502.1467050322581
4754,ETH,ET08001,9882628,4266467,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.708333333,991.658991,460.9884774193548
4755,ETH,ET08001,9882629,4266468,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.708333333,1039.32536,423.16803474193546
4756,ETH,ET08001,9882630,4266469,39.125,Ethiopia,Oromia,Arsi,39.125,7.708333333,1054.388724,405.29398187096774
4757,ETH,ET08001,9882631,4266470,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.708333333,1049.50749,404.71206961290324
4758,ETH,ET08001,9882632,4266471,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.708333333,1045.138627,404.71206961290324
4759,ETH,ET08001,9882633,4266472,39.375,Ethiopia,Oromia,Arsi,39.375,7.708333333,1163.992186,336.20673667741937
4760,ETH,ET08001,9882634,4266473,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.708333333,1095.125397,370.2326354516129
4761,ETH,ET08001,9882635,4266474,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.708333333,1030.685571,458.71013319354836
4762,ETH,ET08001,9882636,4266475,39.625,Ethiopia,Oromia,Arsi,39.625,7.708333333,956.8347436,470.27483029032254
4763,ETH,ET08001,9882637,4266476,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.708333333,998.2287811,420.28868506451613
4764,ETH,ET08001,9882638,4266477,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.708333333,990.1982038,420.28868506451613
4765,ETH,ET08001,9882639,4266478,39.875,Ethiopia,Oromia,Arsi,39.875,7.708333333,1034.775817,421.3837206774193
4766,ETH,ET08001,9882640,4266479,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.708333333,1083.445931,436.0437519032258
4767,ETH,ET08001,9882641,4266480,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.708333333,1082.130359,438.76768880645164
4768,ETH,ET08001,9882642,4266481,40.125,Ethiopia,Oromia,Arsi,40.125,7.708333333,1084.929333,430.9203729677419
4769,ETH,ET08001,9882643,4266482,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.708333333,969.9589327,439.70200958064515
4770,ETH,ET08001,9882644,4266483,40.29166667,Ethiopia,Oromia,Arsi,40.29166667,7.708333333,839.2854234,439.70200958064515
4771,ETH,ET08001,9882647,4266486,40.54166667,Ethiopia,Oromia,Arsi,40.54166667,7.708333333,882.754093,390.8425000645161
4772,ETH,ET08002,9882649,4266488,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.708333333,793.5308501,437.11935629032257
4773,ETH,ET08002,9882650,4266489,40.79166667,Ethiopia,Oromia,Bale,40.79166667,7.708333333,772.2423177,437.11935629032257
4774,ETH,ET08002,9882651,4266490,40.875,Ethiopia,Oromia,Bale,40.875,7.708333333,788.5180658,417.49685970967744
4775,ETH,ET06002,9892566,4270725,33.79166667,Ethiopia,Gambella,Zone 2,33.79166667,7.625,955.3011503,487.8915446451613
4776,ETH,ET06002,9892570,4270729,34.125,Ethiopia,Gambella,Zone 2,34.125,7.625,1072.961416,484.21410199999997
4777,ETH,ET06002,9892571,4270730,34.20833333,Ethiopia,Gambella,Zone 2,34.20833333,7.625,1116.327405,498.4111680322581
4778,ETH,ET06002,9892572,4270731,34.29166667,Ethiopia,Gambella,Zone 2,34.29166667,7.625,1108.872538,498.4111680322581
4779,ETH,ET06002,9892573,4270732,34.375,Ethiopia,Gambella,Zone 2,34.375,7.625,1189.598078,530.603424548387
4780,ETH,ET06002,9892574,4270733,34.45833333,Ethiopia,Gambella,Zone 2,34.45833333,7.625,1243.01066,529.9300556774193
4781,ETH,ET06002,9892575,4270734,34.54166667,Ethiopia,Gambella,Zone 2,34.54166667,7.625,1293.776588,523.630885
4782,ETH,ET09016,9892584,4270743,35.29166667,Ethiopia,SNNP,Shaka,35.29166667,7.625,2148.796832,632.7832467741936
4783,ETH,ET09016,9892585,4270744,35.375,Ethiopia,SNNP,Shaka,35.375,7.625,1988.045343,598.8875173225807
4784,ETH,ET09016,9892586,4270745,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.625,2180.347652,554.0528197741936
4785,ETH,ET09016,9892587,4270746,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.625,2002.715741,613.0139936774193
4786,ETH,ET09012,9892588,4270747,35.625,Ethiopia,SNNP,Kaffa,35.625,7.625,1939.855766,645.4175550645161
4787,ETH,ET09012,9892589,4270748,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.625,1868.207302,619.1942942903225
4788,ETH,ET09012,9892590,4270749,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.625,1867.175243,619.1942942903225
4789,ETH,ET09012,9892591,4270750,35.875,Ethiopia,SNNP,Kaffa,35.875,7.625,1867.210357,574.7099939032258
4790,ETH,ET09012,9892592,4270751,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.625,1756.414015,610.7746399354838
4791,ETH,ET09012,9892593,4270752,36.04166667,Ethiopia,SNNP,Kaffa,36.04166667,7.625,1746.685976,596.2283402580646
4792,ETH,ET08009,9892594,4270753,36.125,Ethiopia,Oromia,Jimma,36.125,7.625,1778.199975,601.537928516129
4793,ETH,ET08009,9892595,4270754,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.625,1697.130115,708.1500765806452
4794,ETH,ET08009,9892596,4270755,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.625,1741.611228,708.1500765806452
4795,ETH,ET08009,9892597,4270756,36.375,Ethiopia,Oromia,Jimma,36.375,7.625,1840.320457,626.7517836129033
4796,ETH,ET08009,9892598,4270757,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.625,1789.809941,589.7039002580646
4797,ETH,ET08009,9892599,4270758,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.625,1760.185518,523.589127
4798,ETH,ET08009,9892600,4270759,36.625,Ethiopia,Oromia,Jimma,36.625,7.625,1669.346713,575.8578392258064
4799,ETH,ET08009,9892601,4270760,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.625,1602.629028,617.3928349354838
4800,ETH,ET08009,9892602,4270761,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.625,1512.122935,617.3928349354838
4801,ETH,ET08009,9892603,4270762,36.875,Ethiopia,Oromia,Jimma,36.875,7.625,1547.906793,594.1368923225807
4802,ETH,ET08009,9892604,4270763,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.625,1561.764304,590.636164451613
4803,ETH,ET08009,9892605,4270764,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.625,1493.475115,579.4665892580645
4804,ETH,ET08009,9892606,4270765,37.125,Ethiopia,Oromia,Jimma,37.125,7.625,1419.460863,544.2246031612902
4805,ETH,ET08009,9892607,4270766,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.625,1365.738624,514.1743717419355
4806,ETH,ET08009,9892608,4270767,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.625,1460.29052,514.1743717419355
4807,ETH,ET08009,9892609,4270768,37.375,Ethiopia,Oromia,Jimma,37.375,7.625,1403.069127,499.2967351612903
4808,ETH,ET09021,9892610,4270769,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.625,1300.137497,545.931789516129
4809,ETH,ET09011,9892611,4270770,37.54166667,Ethiopia,SNNP,Hadiya,37.54166667,7.625,1217.730306,555.7314987741935
4810,ETH,ET09011,9892612,4270771,37.625,Ethiopia,SNNP,Hadiya,37.625,7.625,1205.947712,517.6296130967742
4811,ETH,ET09011,9892613,4270772,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.625,1231.247559,430.18091599999997
4812,ETH,ET09011,9892614,4270773,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.625,1270.726115,430.18091599999997
4813,ETH,ET09011,9892615,4270774,37.875,Ethiopia,SNNP,Hadiya,37.875,7.625,1231.235599,404.1319761935484
4814,ETH,ET09011,9892616,4270775,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.625,1199.809289,402.58838829032254
4815,ETH,ET09011,9892617,4270776,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.625,1176.867563,418.72876916129036
4816,ETH,ET09018,9892618,4270777,38.125,Ethiopia,SNNP,Siltie,38.125,7.625,1130.907642,395.36198903225807
4817,ETH,ET09018,9892619,4270778,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.625,1036.841426,397.84809329032254
4818,ETH,ET09018,9892620,4270779,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.625,992.9790936,397.84809329032254
4819,ETH,ET09018,9892621,4270780,38.375,Ethiopia,SNNP,Siltie,38.375,7.625,896.9814835,390.21672406451614
4820,ETH,ET08005,9892622,4270781,38.45833333,Ethiopia,Oromia,East Shewa,38.45833333,7.625,823.3811215,477.2808002580645
4821,ETH,ET08005,9892623,4270782,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.625,746.1912796,573.4837454193548
4822,ETH,ET08005,9892624,4270783,38.625,Ethiopia,Oromia,East Shewa,38.625,7.625,717.4016501,629.5034616129032
4823,ETH,ET08005,9892625,4270784,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.625,731.469894,561.1956010645162
4824,ETH,ET08001,9892626,4270785,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.625,944.5406313,561.1956010645162
4825,ETH,ET08001,9892627,4270786,38.875,Ethiopia,Oromia,Arsi,38.875,7.625,1114.834098,503.02572351612906
4826,ETH,ET08001,9892628,4270787,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.625,1068.259207,418.8368656774194
4827,ETH,ET08001,9892629,4270788,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.625,1012.681167,417.19979561290324
4828,ETH,ET08001,9892630,4270789,39.125,Ethiopia,Oromia,Arsi,39.125,7.625,1016.998959,432.91930480645163
4829,ETH,ET08001,9892631,4270790,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.625,1012.901937,419.07435187096775
4830,ETH,ET08001,9892632,4270791,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.625,1026.560451,419.07435187096775
4831,ETH,ET08001,9892633,4270792,39.375,Ethiopia,Oromia,Arsi,39.375,7.625,1133.669557,338.90230609677417
4832,ETH,ET08001,9892634,4270793,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.625,1008.461604,383.0602207096774
4833,ETH,ET08001,9892635,4270794,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.625,971.1084465,457.86602048387095
4834,ETH,ET08001,9892636,4270795,39.625,Ethiopia,Oromia,Arsi,39.625,7.625,940.122506,489.7017874516129
4835,ETH,ET08001,9892637,4270796,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.625,881.2135838,450.6291682580645
4836,ETH,ET08001,9892638,4270797,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.625,954.3540604,450.6291682580645
4837,ETH,ET08001,9892639,4270798,39.875,Ethiopia,Oromia,Arsi,39.875,7.625,972.2153885,417.73099909677416
4838,ETH,ET08001,9892640,4270799,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.625,1066.169844,426.340075483871
4839,ETH,ET08001,9892641,4270800,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.625,1068.410708,414.88004387096777
4840,ETH,ET08001,9892642,4270801,40.125,Ethiopia,Oromia,Arsi,40.125,7.625,1014.822873,423.6893940967742
4841,ETH,ET08001,9892643,4270802,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.625,889.1908886,435.9490412903226
