point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,whea_a,maiz_a,barl_a,sorg_a
4757,ETH,ET08001,9882631,4266470,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.708333333,1049.50749,2099.9,3418.2,1773,3403.5
4758,ETH,ET08001,9882632,4266471,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.708333333,1045.138627,4252.9,0,5156.7,0
4759,ETH,ET08001,9882633,4266472,39.375,Ethiopia,Oromia,Arsi,39.375,7.708333333,1163.992186,815.5,0,1177.1,0
4760,ETH,ET08001,9882634,4266473,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.708333333,1095.125397,2030.3,0,2851.2,0
4761,ETH,ET08001,9882635,4266474,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.708333333,1030.685571,734.7,1158.5,1049,1143.9
4762,ETH,ET08001,9882636,4266475,39.625,Ethiopia,Oromia,Arsi,39.625,7.708333333,956.8347436,548.1,1057.9,771.5,1044.2
4763,ETH,ET08001,9882637,4266476,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.708333333,998.2287811,970.3,1893.3,957.5,1909.7
4764,ETH,ET08001,9882638,4266477,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.708333333,990.1982038,1787.9,3345.7,1222.8,3374.7
4765,ETH,ET08001,9882639,4266478,39.875,Ethiopia,Oromia,Arsi,39.875,7.708333333,1034.775817,780.5,1503.3,661.7,1519
4766,ETH,ET08001,9882640,4266479,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.708333333,1083.445931,2135.8,4062.5,1488.1,4081
4767,ETH,ET08001,9882641,4266480,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.708333333,1082.130359,1833.2,3270.7,1369.2,3369.2
4768,ETH,ET08001,9882642,4266481,40.125,Ethiopia,Oromia,Arsi,40.125,7.708333333,1084.929333,830.3,1266.9,783.7,1320.6
4769,ETH,ET08001,9882643,4266482,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.708333333,969.9589327,343.9,635.3,469.6,686.4
4770,ETH,ET08001,9882644,4266483,40.29166667,Ethiopia,Oromia,Arsi,40.29166667,7.708333333,839.2854234,945.3,2038.3,491.1,1758.3
4771,ETH,ET08001,9882647,4266486,40.54166667,Ethiopia,Oromia,Arsi,40.54166667,7.708333333,882.754093,0,494.7,0,580.7
4772,ETH,ET08002,9882649,4266488,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.708333333,793.5308501,273.6,722,226.3,832.9
4773,ETH,ET08002,9882650,4266489,40.79166667,Ethiopia,Oromia,Bale,40.79166667,7.708333333,772.2423177,193,322,171.9,594.9
4774,ETH,ET08002,9882651,4266490,40.875,Ethiopia,Oromia,Bale,40.875,7.708333333,788.5180658,329.1,1552.4,265.8,2088.7
4775,ETH,ET06002,9892566,4270725,33.79166667,Ethiopia,Gambella,Zone 2,33.79166667,7.625,955.3011503,0,2072.7,0,3038.4
4776,ETH,ET06002,9892570,4270729,34.125,Ethiopia,Gambella,Zone 2,34.125,7.625,1072.961416,0,1481.7,0,2238.5
4777,ETH,ET06002,9892571,4270730,34.20833333,Ethiopia,Gambella,Zone 2,34.20833333,7.625,1116.327405,0,1779.3,0,2712.6
4778,ETH,ET06002,9892572,4270731,34.29166667,Ethiopia,Gambella,Zone 2,34.29166667,7.625,1108.872538,0,1161.3,0,1687.6
4779,ETH,ET06002,9892573,4270732,34.375,Ethiopia,Gambella,Zone 2,34.375,7.625,1189.598078,0,1853.6,0,2786.5
4780,ETH,ET06002,9892574,4270733,34.45833333,Ethiopia,Gambella,Zone 2,34.45833333,7.625,1243.01066,0,3172.8,0,4322.1
4781,ETH,ET06002,9892575,4270734,34.54166667,Ethiopia,Gambella,Zone 2,34.54166667,7.625,1293.776588,0,2955.9,0,4013.8
4782,ETH,ET09016,9892584,4270743,35.29166667,Ethiopia,SNNP,Shaka,35.29166667,7.625,2148.796832,552,1139.1,453.1,1331.4
4783,ETH,ET09016,9892585,4270744,35.375,Ethiopia,SNNP,Shaka,35.375,7.625,1988.045343,535.1,1419.3,453.1,1557.4
4784,ETH,ET09016,9892586,4270745,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.625,2180.347652,1521.4,2959.9,1152.4,3248.1
4785,ETH,ET09016,9892587,4270746,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.625,2002.715741,1532.4,3209.5,1372.3,3380.9
4786,ETH,ET09012,9892588,4270747,35.625,Ethiopia,SNNP,Kaffa,35.625,7.625,1939.855766,2351.7,3496.1,1494.9,2511.5
4787,ETH,ET09012,9892589,4270748,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.625,1868.207302,2933.2,4408.8,1602.4,3161.6
4788,ETH,ET09012,9892590,4270749,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.625,1867.175243,1437.1,2012.7,887.9,1634.4
4789,ETH,ET09012,9892591,4270750,35.875,Ethiopia,SNNP,Kaffa,35.875,7.625,1867.210357,2610.1,3333.6,1553.9,2604.2
4790,ETH,ET09012,9892592,4270751,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.625,1756.414015,1669.7,2761.4,1082.2,1803.1
4791,ETH,ET09012,9892593,4270752,36.04166667,Ethiopia,SNNP,Kaffa,36.04166667,7.625,1746.685976,1026.2,1805.4,777,1106.3
4792,ETH,ET08009,9892594,4270753,36.125,Ethiopia,Oromia,Jimma,36.125,7.625,1778.199975,558.6,905.1,658.2,761.8
4793,ETH,ET08009,9892595,4270754,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.625,1697.130115,610.3,901.1,567.2,554.3
4794,ETH,ET08009,9892596,4270755,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.625,1741.611228,681.9,1020.6,811.7,851.3
4795,ETH,ET08009,9892597,4270756,36.375,Ethiopia,Oromia,Jimma,36.375,7.625,1840.320457,936.9,1254.3,1028,1063.3
4796,ETH,ET08009,9892598,4270757,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.625,1789.809941,1273.9,1861.2,1169.1,1296.6
4797,ETH,ET08009,9892599,4270758,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.625,1760.185518,1586.6,2284.8,1332,1549.2
4798,ETH,ET08009,9892600,4270759,36.625,Ethiopia,Oromia,Jimma,36.625,7.625,1669.346713,1872.8,2925.5,1614.1,1749.3
4799,ETH,ET08009,9892601,4270760,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.625,1602.629028,1766.9,3190.1,1382.1,1799
4800,ETH,ET08009,9892602,4270761,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.625,1512.122935,2145.6,4350.9,1401,2428.8
4801,ETH,ET08009,9892603,4270762,36.875,Ethiopia,Oromia,Jimma,36.875,7.625,1547.906793,1824.8,3592.3,1256.8,2113.9
4802,ETH,ET08009,9892604,4270763,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.625,1561.764304,2111,4212,1322.6,2456.6
4803,ETH,ET08009,9892605,4270764,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.625,1493.475115,2595.4,5272.5,1545.1,3178.5
4804,ETH,ET08009,9892606,4270765,37.125,Ethiopia,Oromia,Jimma,37.125,7.625,1419.460863,2228.3,4381.9,1269.3,2738.4
4805,ETH,ET08009,9892607,4270766,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.625,1365.738624,2444.8,4563.3,1488.7,2936.1
4806,ETH,ET08009,9892608,4270767,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.625,1460.29052,1946,3302.1,1698.7,2150.5
4807,ETH,ET08009,9892609,4270768,37.375,Ethiopia,Oromia,Jimma,37.375,7.625,1403.069127,1171.3,2119.3,1335.1,1323.4
4808,ETH,ET09021,9892610,4270769,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.625,1300.137497,0,0,0,0
4809,ETH,ET09011,9892611,4270770,37.54166667,Ethiopia,SNNP,Hadiya,37.54166667,7.625,1217.730306,0,0,0,0
4810,ETH,ET09011,9892612,4270771,37.625,Ethiopia,SNNP,Hadiya,37.625,7.625,1205.947712,881.4,1914.5,634.8,1387.7
4811,ETH,ET09011,9892613,4270772,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.625,1231.247559,1607.1,2381.2,991.7,2109.6
4812,ETH,ET09011,9892614,4270773,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.625,1270.726115,2027.4,1802.2,1734.6,1422
4813,ETH,ET09011,9892615,4270774,37.875,Ethiopia,SNNP,Hadiya,37.875,7.625,1231.235599,3110.6,3101.6,2695.7,2360.8
4814,ETH,ET09011,9892616,4270775,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.625,1199.809289,2758.7,2535.2,2553.5,1991.1
4815,ETH,ET09011,9892617,4270776,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.625,1176.867563,2132.1,2405.5,1968.8,2042.6
4816,ETH,ET09018,9892618,4270777,38.125,Ethiopia,SNNP,Siltie,38.125,7.625,1130.907642,2246.4,2326.9,2250.5,1762
4817,ETH,ET09018,9892619,4270778,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.625,1036.841426,1845.9,2290,1843.8,1648.8
4818,ETH,ET09018,9892620,4270779,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.625,992.9790936,1827.7,2331,1906.8,1612.1
4819,ETH,ET09018,9892621,4270780,38.375,Ethiopia,SNNP,Siltie,38.375,7.625,896.9814835,1691.6,2309.8,1734.2,1559.5
4820,ETH,ET08005,9892622,4270781,38.45833333,Ethiopia,Oromia,East Shewa,38.45833333,7.625,823.3811215,1361.5,2541.7,1394.3,3441.1
4821,ETH,ET08005,9892623,4270782,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.625,746.1912796,479,850.7,578.8,1335.7
4822,ETH,ET08005,9892624,4270783,38.625,Ethiopia,Oromia,East Shewa,38.625,7.625,717.4016501,196.8,311.1,183.9,405.6
4823,ETH,ET08005,9892625,4270784,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.625,731.469894,759.8,1478.8,618.8,1601.2
4824,ETH,ET08001,9892626,4270785,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.625,944.5406313,214.1,547.7,250.1,595.7
4825,ETH,ET08001,9892627,4270786,38.875,Ethiopia,Oromia,Arsi,38.875,7.625,1114.834098,1071.5,1638.8,1421,1868.2
4826,ETH,ET08001,9892628,4270787,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.625,1068.259207,2308,4009,1600.9,3888.1
4827,ETH,ET08001,9892629,4270788,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.625,1012.681167,2439.7,4321.4,1661.9,4249.6
4828,ETH,ET08001,9892630,4270789,39.125,Ethiopia,Oromia,Arsi,39.125,7.625,1016.998959,2222.2,4413.5,1650.5,4601
4829,ETH,ET08001,9892631,4270790,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.625,1012.901937,2427,4065.1,2273,4091.9
4830,ETH,ET08001,9892632,4270791,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.625,1026.560451,4248.7,0,5156.7,0
4831,ETH,ET08001,9892633,4270792,39.375,Ethiopia,Oromia,Arsi,39.375,7.625,1133.669557,2273.9,0,3287.2,0
4832,ETH,ET08001,9892634,4270793,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.625,1008.461604,2445.5,3508.3,2921.4,3339.4
4833,ETH,ET08001,9892635,4270794,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.625,971.1084465,1293.5,2589.8,1320.4,2772.9
4834,ETH,ET08001,9892636,4270795,39.625,Ethiopia,Oromia,Arsi,39.625,7.625,940.122506,464.5,732.9,683,749.3
4835,ETH,ET08001,9892637,4270796,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.625,881.2135838,369.6,699.9,481.8,607.2
4836,ETH,ET08001,9892638,4270797,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.625,954.3540604,835.3,1575.1,832.5,1638.3
4837,ETH,ET08001,9892639,4270798,39.875,Ethiopia,Oromia,Arsi,39.875,7.625,972.2153885,504.3,985.1,564.1,1074.9
4838,ETH,ET08001,9892640,4270799,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.625,1066.169844,721.3,1466.7,716.6,1530.1
4839,ETH,ET08001,9892641,4270800,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.625,1068.410708,1197,2073.1,945.3,2152.6
4840,ETH,ET08001,9892642,4270801,40.125,Ethiopia,Oromia,Arsi,40.125,7.625,1014.822873,345.5,638,469.6,609.9
4841,ETH,ET08001,9892643,4270802,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.625,889.1908886,255.1,728.8,311.1,986.4
4842,ETH,ET08002,9892648,4270807,40.625,Ethiopia,Oromia,Bale,40.625,7.625,803.9949234,265.2,887.7,215.3,1000.9
4843,ETH,ET08002,9892649,4270808,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.625,892.832831,1141.2,1553,1030.4,1413.2
4844,ETH,ET08002,9892650,4270809,40.79166667,Ethiopia,Oromia,Bale,40.79166667,7.625,810.1607519,985.6,2327.9,878.8,2284
4845,ETH,ET08002,9892651,4270810,40.875,Ethiopia,Oromia,Bale,40.875,7.625,780.2301595,872.3,3308.1,775.6,2432
4846,ETH,ET06002,9902567,4275046,33.875,Ethiopia,Gambella,Zone 2,33.875,7.541666666,1013.1247,0,3199.8,0,4328.8
4847,ETH,ET06002,9902568,4275047,33.95833333,Ethiopia,Gambella,Zone 2,33.95833333,7.541666666,1070.542181,0,2020.3,0,3052.1
4848,ETH,ET06002,9902572,4275051,34.29166667,Ethiopia,Gambella,Zone 2,34.29166667,7.541666666,1143.266998,0,1307.8,0,1984
4849,ETH,ET09016,9902585,4275064,35.375,Ethiopia,SNNP,Shaka,35.375,7.541666666,1998.345354,572.2,1527.5,663.2,2227.2
4850,ETH,ET09016,9902586,4275065,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.541666666,2096.307016,1194.9,2670.1,1007.9,2889.8
4851,ETH,ET09016,9902587,4275066,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.541666666,2097.01473,2066,3858.8,1730.2,4444.6
4852,ETH,ET09012,9902588,4275067,35.625,Ethiopia,SNNP,Kaffa,35.625,7.541666666,1978.632029,3737.3,5104.9,1977,3922.8
4853,ETH,ET09012,9902589,4275068,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.541666666,1818.720837,2826.1,4058.7,1408.2,3029.6
4854,ETH,ET09012,9902590,4275069,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.541666666,1698.704597,1428.2,2274.1,1037.1,1521.1
4855,ETH,ET09012,9902591,4275070,35.875,Ethiopia,SNNP,Kaffa,35.875,7.541666666,1668.324507,1364.8,2857.6,891.4,1835.8
4856,ETH,ET09012,9902592,4275071,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.541666666,1660.805343,2222.7,2095.2,905.2,858.2
4857,ETH,ET09012,9902593,4275072,36.04166667,Ethiopia,SNNP,Kaffa,36.04166667,7.541666666,1663.783802,1819.1,1628.1,770,662.9
4858,ETH,ET09012,9902594,4275073,36.125,Ethiopia,SNNP,Kaffa,36.125,7.541666666,1703.694491,591.9,985.1,527.2,566.1
4859,ETH,ET08009,9902595,4275074,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.541666666,1664.584128,457.6,993.3,454.5,455.3
4860,ETH,ET08009,9902596,4275075,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.541666666,1625.919658,441.9,1096.6,398,516.7
4861,ETH,ET08009,9902597,4275076,36.375,Ethiopia,Oromia,Jimma,36.375,7.541666666,1638.098493,699.8,1648.6,586.1,837.5
4862,ETH,ET08009,9902598,4275077,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.541666666,1609.322896,629.5,1524.7,561.1,783
4863,ETH,ET08009,9902599,4275078,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.541666666,1642.568537,1102.3,1924.3,1259.9,1004.1
4864,ETH,ET08009,9902600,4275079,36.625,Ethiopia,Oromia,Jimma,36.625,7.541666666,1701.685872,1997.3,2999.7,1820.9,1818.8
4865,ETH,ET08009,9902601,4275080,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.541666666,1660.388091,1607.6,2564.1,1510.7,1492.4
4866,ETH,ET08009,9902602,4275081,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.541666666,1632.488919,1539.9,2616.7,1422.9,1476.1
4867,ETH,ET08009,9902603,4275082,36.875,Ethiopia,Oromia,Jimma,36.875,7.541666666,1651.387237,1669.9,3097.3,1397.8,1739.5
4868,ETH,ET08009,9902604,4275083,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.541666666,1605.966203,1982.1,3819.6,1338.3,2377.4
4869,ETH,ET08009,9902605,4275084,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.541666666,1564.548676,2125.2,4255.6,1238,2622.8
4870,ETH,ET08009,9902606,4275085,37.125,Ethiopia,Oromia,Jimma,37.125,7.541666666,1552.352868,1323.5,2274.5,1579.6,1283.1
4871,ETH,ET08009,9902607,4275086,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.541666666,1582.103428,1561.8,1661.4,1645.4,988.7
4872,ETH,ET08009,9902608,4275087,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.541666666,1502.805174,1776.7,0,1836.6,0
4873,ETH,ET08009,9902609,4275088,37.375,Ethiopia,Oromia,Jimma,37.375,7.541666666,1377.919267,1023.5,2156.5,1269.3,1274.1
4874,ETH,ET09011,9902610,4275089,37.45833333,Ethiopia,SNNP,Hadiya,37.45833333,7.541666666,1263.704811,0,0,0,0
4875,ETH,ET09011,9902611,4275090,37.54166667,Ethiopia,SNNP,Hadiya,37.54166667,7.541666666,1290.325867,0,0,0,0
4876,ETH,ET09011,9902612,4275091,37.625,Ethiopia,SNNP,Hadiya,37.625,7.541666666,1249.676165,1540.4,4084.1,1006.9,2658.8
4877,ETH,ET09011,9902613,4275092,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.541666666,1242.054037,1862.2,2691.5,1101.5,2380.3
4878,ETH,ET09011,9902614,4275093,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.541666666,1246.497215,1991.3,2578.8,1171,2283.3
4879,ETH,ET09011,9902615,4275094,37.875,Ethiopia,SNNP,Hadiya,37.875,7.541666666,1185.070462,2326,2640.6,1682.9,2283.5
4880,ETH,ET09011,9902616,4275095,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.541666666,1125.820418,2508.6,3080.8,2266.9,2234.8
4881,ETH,ET09011,9902617,4275096,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.541666666,1114.47764,2091.2,2670.6,1888.1,2249.1
4882,ETH,ET09001,9902618,4275097,38.125,Ethiopia,SNNP,Alaba Special Wereda,38.125,7.541666666,1060.166602,2013.6,1865.8,1324,1647.1
4883,ETH,ET09001,9902619,4275098,38.20833333,Ethiopia,SNNP,Alaba Special Wereda,38.20833333,7.541666666,992.7936734,1858.3,1860.2,1218.3,1571.8
4884,ETH,ET09001,9902620,4275099,38.29166667,Ethiopia,SNNP,Alaba Special Wereda,38.29166667,7.541666666,946.2978984,1553.1,1749,1027.3,1422.3
4885,ETH,ET09001,9902621,4275100,38.375,Ethiopia,SNNP,Alaba Special Wereda,38.375,7.541666666,881.5793355,1366.6,1532.7,1110.9,1234.2
4886,ETH,ET08005,9902622,4275101,38.45833333,Ethiopia,Oromia,East Shewa,38.45833333,7.541666666,817.6644049,662.1,1177.7,693.9,1548.3
4887,ETH,ET08005,9902623,4275102,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.541666666,706.2953417,502.2,909.5,431.7,918
4888,ETH,ET08005,9902624,4275103,38.625,Ethiopia,Oromia,East Shewa,38.625,7.541666666,652.0841515,790.1,1474.8,674.8,1581.2
4889,ETH,ET08005,9902625,4275104,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.541666666,698.5907337,774.5,1438.8,661.9,1506.2
4890,ETH,ET08001,9902626,4275105,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.541666666,1000.709953,495.7,1631.1,478.7,1905.4
4891,ETH,ET08001,9902627,4275106,38.875,Ethiopia,Oromia,Arsi,38.875,7.541666666,1234.837404,1634.4,3144.1,1835.8,3340.4
4892,ETH,ET08001,9902628,4275107,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.541666666,1112.385665,2271.1,2864.9,2143.7,2435.6
4893,ETH,ET08001,9902629,4275108,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.541666666,1019.664172,1873.5,2173.2,1991.3,1822.9
4894,ETH,ET08001,9902630,4275109,39.125,Ethiopia,Oromia,Arsi,39.125,7.541666666,988.8353095,1985.4,3491.8,1512.5,3520.9
4895,ETH,ET08001,9902631,4275110,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.541666666,957.5323849,1946.2,3193,1497.2,2648.7
4896,ETH,ET08001,9902632,4275111,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.541666666,995.668991,3666.9,0,4991.9,0
4897,ETH,ET08001,9902633,4275112,39.375,Ethiopia,Oromia,Arsi,39.375,7.541666666,1038.416475,3568.4,0,4909.6,0
4898,ETH,ET08001,9902634,4275113,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.541666666,968.9812035,1852.7,2928,1954.6,2874.3
4899,ETH,ET08001,9902635,4275114,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.541666666,929.7694579,779.4,1406.1,994.1,1518.8
4900,ETH,ET08001,9902636,4275115,39.625,Ethiopia,Oromia,Arsi,39.625,7.541666666,887.2956791,609.8,1103.1,829.4,1116.4
4901,ETH,ET08001,9902637,4275116,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.541666666,847.0092944,386.9,704.8,521.5,754.4
4902,ETH,ET08001,9902638,4275117,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.541666666,836.0293011,228.4,653.5,283.6,535.5
4903,ETH,ET08001,9902639,4275118,39.875,Ethiopia,Oromia,Arsi,39.875,7.541666666,844.1099403,335.3,839.1,429.9,813.9
4904,ETH,ET08001,9902640,4275119,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.541666666,988.0353843,460.5,628.6,658.7,705.6
4905,ETH,ET08001,9902641,4275120,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.541666666,963.4531027,253.8,395.4,372.1,413
4906,ETH,ET08001,9902642,4275121,40.125,Ethiopia,Oromia,Arsi,40.125,7.541666666,923.5636263,221.5,431.8,301.9,462.2
4907,ETH,ET08001,9902643,4275122,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.541666666,860.3173266,196.5,416.3,225.6,508.3
4908,ETH,ET08001,9902644,4275123,40.29166667,Ethiopia,Oromia,Arsi,40.29166667,7.541666666,802.320795,0,477.6,0,849
4909,ETH,ET08002,9902646,4275125,40.45833333,Ethiopia,Oromia,Bale,40.45833333,7.541666666,816.4000653,0,844.7,0,912.7
4910,ETH,ET08002,9902647,4275126,40.54166667,Ethiopia,Oromia,Bale,40.54166667,7.541666666,851.5791085,474.6,941.3,351.5,1080.8
4911,ETH,ET08002,9902648,4275127,40.625,Ethiopia,Oromia,Bale,40.625,7.541666666,858.8848186,742.8,1625,661.2,1541.1
4912,ETH,ET08002,9902649,4275128,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.541666666,829.7884952,1626.2,1876.4,1454.4,1656.7
4913,ETH,ET08002,9902650,4275129,40.79166667,Ethiopia,Oromia,Bale,40.79166667,7.541666666,774.6087444,1470,4234.3,1278.7,3925.7
4914,ETH,ET08002,9902651,4275130,40.875,Ethiopia,Oromia,Bale,40.875,7.541666666,751.0206569,0,3829,0,3048
4915,ETH,ET08002,9902652,4275131,40.95833333,Ethiopia,Oromia,Bale,40.95833333,7.541666666,731.9391487,0,3452,0,2630.6
4916,ETH,ET06002,9912568,4279367,33.95833333,Ethiopia,Gambella,Zone 2,33.95833333,7.458333333,1051.474313,0,3255.6,0,4387.5
4917,ETH,ET09016,9912585,4279384,35.375,Ethiopia,SNNP,Shaka,35.375,7.458333333,1912.829708,1164.7,3156.1,968.5,3543.5
4918,ETH,ET09016,9912586,4279385,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.458333333,2130.836861,969.1,1278.8,1480.7,2223.3
4919,ETH,ET09012,9912587,4279386,35.54166667,Ethiopia,SNNP,Kaffa,35.54166667,7.458333333,2049.220313,2831.8,3740.5,1765.5,2906.5
4920,ETH,ET09012,9912588,4279387,35.625,Ethiopia,SNNP,Kaffa,35.625,7.458333333,1986.510768,3487.6,4659.7,1841.7,3595.3
4921,ETH,ET09012,9912589,4279388,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.458333333,1798.604307,2656.8,3717.8,1564.3,2855.3
4922,ETH,ET09012,9912590,4279389,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.458333333,1710.783474,1644.3,2456.5,1380.4,1623.3
4923,ETH,ET09012,9912591,4279390,35.875,Ethiopia,SNNP,Kaffa,35.875,7.458333333,1665.951239,1675.4,3077.3,1238.2,1836.3
4924,ETH,ET09012,9912592,4279391,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.458333333,1693.050247,1305.6,2382.5,988.5,1395.6
4925,ETH,ET09012,9912593,4279392,36.04166667,Ethiopia,SNNP,Kaffa,36.04166667,7.458333333,1720.757554,1636.1,2874.4,992,1877.6
4926,ETH,ET09012,9912594,4279393,36.125,Ethiopia,SNNP,Kaffa,36.125,7.458333333,1694.937025,1160.1,2240.5,815.1,1300.6
4927,ETH,ET09012,9912595,4279394,36.20833333,Ethiopia,SNNP,Kaffa,36.20833333,7.458333333,1645.466969,1050.3,2437.3,731.9,1556.5
4928,ETH,ET09012,9912596,4279395,36.29166667,Ethiopia,SNNP,Kaffa,36.29166667,7.458333333,1612.327249,1277,1969.4,561.9,748.7
4929,ETH,ET08009,9912597,4279396,36.375,Ethiopia,Oromia,Jimma,36.375,7.458333333,1593.136335,0,0,2419.5,0
4930,ETH,ET08009,9912598,4279397,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.458333333,1580.363784,766.6,1083.5,445,421.7
4931,ETH,ET08009,9912599,4279398,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.458333333,1616.594673,526.8,1127.4,554.8,562
4932,ETH,ET08009,9912600,4279399,36.625,Ethiopia,Oromia,Jimma,36.625,7.458333333,1766.411323,724.9,1005.6,830.6,619.1
4933,ETH,ET08009,9912601,4279400,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.458333333,1746.924087,1661.2,2218,1654.8,1388
4934,ETH,ET08009,9912602,4279401,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.458333333,1773.968002,1990.3,0,2065.3,0
4935,ETH,ET08009,9912603,4279402,36.875,Ethiopia,Oromia,Jimma,36.875,7.458333333,1736.485869,1914.2,2652.6,1955.7,1587.7
4936,ETH,ET08009,9912604,4279403,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.458333333,1699.913208,1422.6,2265.8,1598.4,1320.7
4937,ETH,ET08009,9912605,4279404,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.458333333,1629.821263,1687.1,3084.9,1629.7,1842.9
4938,ETH,ET08009,9912606,4279405,37.125,Ethiopia,Oromia,Jimma,37.125,7.458333333,1625.938828,1732.4,2089,1761.3,1208.6
